index,daily_people_vaccinated,total_boosters,reproduction_rate,new_cases,location
230,127189.6254805226,81303985.08123852,0.9019026910027687,1354.9762079062957,Tunisia
231,127189.6254805226,81303985.08123852,0.7434058812984271,20347.7802285628,Turkey
232,127189.6254805226,81303985.08123852,,0.0,Turkmenistan
233,127189.6254805226,81303985.08123852,,7.038060236869596,Turks and Caicos Islands
234,127189.6254805226,81303985.08123852,0.29712036216907783,3.2051653178608737,Tuvalu
235,127189.6254805226,81303985.08123852,0.7194753440938033,189.6319952104865,Uganda
236,127189.6254805226,81303985.08123852,0.906876962811975,5762.1588360414335,Ukraine
237,127189.6254805226,81303985.08123852,0.9768156135260568,1013.084613350792,United Arab Emirates
238,127189.6254805226,81303985.08123852,1.013555337188689,29591.081132194413,United Kingdom
239,127069.50350517551,82118916.79239738,1.0172959173510918,106575.03418749566,United States
240,127189.6254805226,81303985.08123852,,31.10413074396184,United States Virgin Islands
241,127059.21077404865,82289919.52121153,,263914.38913571544,Upper middle income
242,127059.21077404865,82289919.52121153,0.9712710058228706,1376.3685889771311,Uruguay
243,127189.6254805226,81303985.08123852,1.0255132691069164,244.29401029539477,Uzbekistan
244,127189.6254805226,81303985.08123852,0.6651802520597909,16.957629038551094,Vanuatu
245,127189.6254805226,81303985.08123852,,0.0,Vatican
246,127189.6254805226,81303985.08123852,1.0299626858239328,595.3185593998968,Venezuela
247,127189.6254805226,81303985.08123852,1.0188291847317297,16460.854152769563,Vietnam
248,127160.83670704141,81464610.71511038,,,Wales
249,127189.6254805226,81303985.08123852,,4.116219651869659,Wallis and Futuna
250,31868.433628318584,87889564.53947368,,,Western Sahara
251,127059.21077404865,82289919.52121153,1.0057272612589883,874401.5938227632,World
252,127189.6254805226,81303985.08123852,0.6595584046529849,13.132871005500107,Yemen
253,127189.6254805226,81303985.08123852,0.9170225013777031,406.6560293506853,Zambia
254,127189.6254805226,81303985.08123852,0.9458551386666488,337.79309151322167,Zimbabwe
